Quality	#1 ID	#2 ID	#1 Sentence Length	#2 Sentence Length	#1 Tree Size	#2 Tree Size	#1 Tree Depth	#2 Tree Depth	APTED
0	3094769	3094801	20	29	58	85	10	12	32.0
1	3030254	3030287	16	14	49	40	11	9	27.0
0	845113	845201	18	23	52	68	8	11	33.0
1	158719	159051	29	31	83	87	15	16	60.0
0	67938	67983	8	11	21	32	5	8	20.0
1	228857	228818	21	18	55	51	8	9	20.0
0	1721439	1721590	16	24	48	66	10	9	43.0
1	790082	790100	30	34	86	96	15	17	22.0
1	1889954	1889847	21	22	63	62	10	12	49.0
0	3394860	3394670	25	24	73	72	14	16	27.0
1	3053580	3053552	20	21	57	60	9	9	12.0
1	1570961	1570936	21	27	55	73	7	10	29.0
1	1921373	1921407	22	27	63	77	10	10	26.0
1	763491	763433	29	28	89	85	16	14	18.0
1	161959	161850	32	33	91	94	16	16	28.0
1	3372169	3372093	21	16	59	43	10	8	37.0
1	1351951	1352045	28	20	78	56	12	12	24.0
1	315785	315653	31	32	83	91	13	15	32.0
1	283128	283117	15	16	42	48	9	12	34.0
0	949774	949346	13	15	37	41	8	7	29.0
1	1019061	1018963	23	17	64	46	9	7	42.0
0	555528	555584	16	17	41	46	7	9	34.0
1	1371056	1370928	24	27	68	75	9	11	22.0
0	821367	821695	20	26	60	72	12	9	44.0
1	813240	813525	31	32	87	95	17	14	37.0
1	2001330	2001668	22	24	57	61	8	7	43.0
1	2454236	2454061	25	27	66	73	8	9	16.0
1	2301818	2302005	19	12	56	35	13	6	28.0
0	2628364	2628772	19	18	59	53	11	10	39.0
1	2138293	2138525	31	27	88	76	12	12	17.0
1	2694852	2694831	29	22	85	61	13	14	41.0
1	1239045	1239030	16	18	50	56	9	9	10.0
0	1773875	1773829	15	12	43	34	10	8	30.0
1	1610363	1610417	14	15	40	43	9	8	31.0
1	1803771	1803716	30	19	83	55	11	11	39.0
0	1521034	1520582	30	26	85	78	14	13	49.0
1	2761139	2761113	20	22	58	61	12	10	31.0
1	2510517	2510450	26	24	73	66	9	9	29.0
1	2576454	2576555	18	23	48	65	8	12	29.0
1	1569832	1569899	24	16	66	44	8	6	32.0
0	3093463	3093383	30	19	84	54	7	10	58.0
1	2904023	2904060	25	21	76	64	16	16	13.0
1	1546659	1546715	18	15	54	42	10	7	17.0
1	2083598	2083810	18	22	54	62	9	8	41.0
0	2081805	2081712	14	16	39	43	8	10	30.0
1	1691524	1691465	29	29	83	82	11	11	12.0
1	1106212	1106299	24	32	68	90	9	11	37.0
0	2965698	2965467	17	19	49	53	12	9	44.0
0	174701	174280	24	22	62	56	7	6	23.0
1	1626913	1627111	21	18	64	56	17	16	15.0
1	167084	166941	27	26	75	73	16	12	34.0
1	1913621	1913715	14	14	39	41	9	9	13.0
1	2661772	2661838	31	24	86	63	14	8	34.0
0	184604	184749	12	12	35	34	8	8	16.0
1	213274	213017	32	33	82	89	11	11	16.0
1	1910610	1910455	20	29	57	82	14	11	32.0
0	903431	903485	27	19	74	55	11	9	35.0
1	1703442	1703476	28	26	76	70	8	8	25.0
0	953477	953744	21	22	55	57	7	7	33.0
1	3113791	3113782	25	21	68	60	12	12	26.0
1	860025	859375	33	34	93	95	11	9	34.0
1	3214517	3214483	27	25	80	75	15	17	22.0
0	2083612	2083810	17	22	50	62	7	8	33.0
0	3045253	3045400	30	24	91	72	19	17	45.0
1	1362859	1363247	22	22	65	64	11	11	11.0
0	123110	123217	13	21	35	56	7	9	46.0
0	3016169	3016111	17	18	49	49	11	9	34.0
1	1784440	1784557	16	19	46	58	11	15	41.0
0	1922314	1922508	20	20	57	61	9	10	29.0
1	545927	545816	29	26	84	76	14	13	26.0
1	1881955	1882013	19	24	55	68	10	12	24.0
1	3173215	3173227	23	23	66	66	14	14	31.0
1	2980694	2980550	15	14	44	40	8	8	17.0
1	633383	633460	22	31	66	91	12	13	26.0
1	3020237	3020203	27	27	78	78	11	11	5.0
1	847532	847653	20	25	56	71	8	10	27.0
1	661390	661218	20	24	61	69	14	14	18.0
1	1652149	1652120	27	27	75	75	14	12	34.0
0	516793	516587	23	26	68	76	12	15	28.0
1	1269572	1269682	18	15	55	45	13	8	23.0
1	1268573	1268483	16	23	44	61	9	9	28.0
1	2610710	2610781	26	20	67	60	7	11	40.0
1	221002	221083	19	15	51	41	8	8	36.0
0	238564	238426	25	20	76	60	12	10	37.0
1	1095780	1095652	32	27	88	78	13	11	21.0
1	106871	106899	34	31	96	88	12	10	36.0
1	2095812	2095797	32	26	87	70	14	11	31.0
0	472950	472534	27	21	70	57	7	7	31.0
0	2700675	2700735	26	20	71	58	11	10	51.0
1	445757	445834	24	18	67	53	13	13	33.0
0	2984177	2984223	21	19	56	52	8	8	22.0
1	2266078	2266151	21	20	59	56	9	10	19.0
1	3444018	3444050	20	22	61	66	16	17	12.0
1	1162940	1162483	20	31	57	88	7	10	39.0
1	213072	213027	19	27	55	76	12	15	21.0
1	609842	609788	15	14	44	37	11	7	27.0
0	205145	204942	25	22	69	61	8	8	45.0
1	2760805	2760895	25	25	69	68	11	10	44.0
1	116294	116332	20	19	60	56	13	11	30.0
0	2849263	2849208	16	22	44	62	7	11	47.0
1	582195	582326	29	29	76	78	7	9	11.0
1	941617	941673	21	21	66	62	15	12	27.0
1	127403	127186	23	29	67	85	10	13	22.0
1	1444773	1445053	13	17	33	44	5	7	24.0
1	814622	814567	29	30	76	78	9	10	49.0
0	2736238	2736177	17	23	47	68	7	12	54.0
1	1390426	1390317	21	14	61	41	12	8	21.0
0	173876	173829	20	18	63	55	16	12	27.0
1	903636	903755	22	24	63	67	13	14	29.0
1	2640607	2640576	21	18	60	52	10	9	50.0
1	1353196	1353174	23	30	63	81	11	11	22.0
0	3278643	3278683	22	18	66	56	15	15	23.0
0	3009814	3009757	12	13	35	39	8	10	36.0
1	3310210	3310286	29	30	80	84	14	13	25.0
1	3064974	3064992	13	15	39	42	8	10	17.0
0	2529540	2529527	20	20	59	58	13	10	46.0
0	1356948	1356889	30	23	86	66	18	12	53.0
1	1497969	1497896	22	25	57	66	8	8	17.0
1	2815885	2815848	18	18	53	54	12	13	18.0
1	3376093	3376101	17	17	46	50	7	8	30.0
0	3044868	3044958	20	16	53	44	8	9	40.0
1	1219325	1219440	22	16	60	46	9	9	53.0
1	1263625	1263547	33	33	95	92	14	15	52.0
1	698958	698941	24	17	74	52	16	12	36.0
1	2375150	2375123	25	21	67	58	8	9	43.0
0	29291	29363	19	18	54	53	11	13	43.0
1	2389494	2389527	11	13	33	39	9	10	22.0
0	921186	921272	28	26	84	72	18	9	43.0
0	195971	196241	23	16	67	47	13	12	32.0
1	3102696	3102405	20	20	54	55	10	8	41.0
0	2183965	2183946	32	28	85	82	10	13	41.0
1	2521519	2521624	28	26	80	73	13	12	14.0
1	828490	828644	19	22	56	61	12	10	30.0
1	882054	882090	16	22	45	63	8	11	46.0
1	2665445	2665282	23	25	72	79	20	24	34.0
0	2506258	2506211	18	14	53	37	10	6	43.0
1	1438658	1438633	31	31	95	94	12	15	26.0
1	3014183	3014149	19	13	51	37	7	9	32.0
1	701814	701794	31	27	91	81	12	15	24.0
1	2662740	2662692	28	31	88	92	19	19	46.0
1	1549586	1549609	20	16	53	42	8	8	32.0
1	1414844	1415063	21	24	63	69	11	11	12.0
0	191355	191501	16	20	46	54	10	8	40.0
1	1343292	1343185	13	11	36	31	8	8	21.0
1	1438656	1438628	29	33	85	93	17	15	78.0
1	1021420	1021328	27	27	78	79	14	14	68.0
1	1716167	1716098	26	20	74	59	10	11	37.0
1	462488	462474	27	20	77	59	9	14	47.0
1	588211	588199	26	29	78	87	17	18	60.0
1	1671677	1671691	30	33	80	92	11	12	25.0
1	1914418	1914375	21	24	59	64	9	11	45.0
1	3014182	3014148	27	26	78	77	13	13	44.0
1	1276754	1276678	17	24	48	65	10	10	21.0
0	2701523	2701549	11	17	31	47	7	9	25.0
1	62828	62573	17	19	48	55	7	11	33.0
1	460211	460445	33	33	95	96	11	16	32.0
1	1640785	1640758	25	26	75	76	8	10	31.0
1	3285398	3285278	27	27	78	78	10	10	27.0
1	1196962	1197061	16	23	45	64	10	13	29.0
0	2300695	2300608	15	14	44	37	11	7	24.0
1	3313775	3313498	18	19	50	52	9	8	25.0
1	2898367	2898382	25	19	69	54	10	10	20.0
0	862804	862715	23	21	69	60	11	10	39.0
1	2916166	2916205	25	30	69	84	10	10	18.0
1	1726935	1726879	22	24	67	73	11	12	39.0
1	1369186	1369215	24	16	69	47	11	9	34.0
0	2518830	2518940	24	30	72	85	11	14	62.0
1	2931313	2931319	32	20	88	60	17	15	29.0
1	1761482	1761442	17	12	48	35	11	9	23.0
1	666674	666615	28	32	79	84	14	14	28.0
0	3060432	3060469	22	30	61	83	10	11	61.0
0	975862	976359	23	16	64	41	12	7	46.0
0	1396805	1396787	22	15	62	41	11	9	54.0
0	331980	332110	31	25	92	70	11	11	37.0
0	130006	130268	22	22	58	57	8	9	21.0
0	138816	138616	20	15	56	44	10	10	27.0
0	1914185	1913978	20	19	56	54	9	12	49.0
1	827860	827836	23	17	64	48	12	8	50.0
0	1046087	1046014	16	16	44	43	9	7	34.0
1	1617844	1617745	22	23	59	61	8	8	53.0
1	407297	407281	26	28	75	78	12	10	34.0
0	1564515	1564467	21	29	59	80	7	9	36.0
1	2129418	2129472	29	28	92	82	19	16	65.0
1	3189862	3189927	23	19	65	53	12	9	23.0
1	1438074	1437632	22	26	60	70	8	8	27.0
0	1708479	1708719	22	18	54	52	7	12	40.0
1	1712179	1712278	30	23	90	68	14	10	30.0
1	759364	758770	20	25	57	75	9	11	38.0
1	86172	86007	29	29	78	78	10	9	42.0
1	1076875	1077133	32	26	90	70	10	10	34.0
0	1313546	1313533	16	15	42	44	6	11	25.0
1	1745013	1744905	25	26	75	77	11	11	6.0
1	3261180	3261118	27	23	74	66	16	16	17.0
1	173879	173832	29	28	86	82	20	20	20.0
1	1810585	1810405	30	30	89	89	16	15	48.0
0	2307246	2307235	22	32	62	91	11	11	44.0
0	3034696	3034584	19	15	55	41	14	8	39.0
1	2060261	2060226	15	22	42	57	8	9	35.0
1	2009634	2008964	32	29	88	81	11	12	30.0
1	1268400	1268118	30	30	88	87	13	13	15.0
1	1941672	1941685	26	27	73	79	11	16	43.0
1	2126799	2126941	18	16	50	43	7	7	22.0
1	1529874	1529776	20	19	57	56	15	15	14.0
1	872807	872885	17	25	51	67	8	8	36.0
0	2834988	2835026	20	22	62	60	15	9	35.0
0	738521	737940	24	22	64	63	8	10	37.0
1	2587300	2587243	25	21	72	60	9	8	25.0
0	1563710	1563816	29	29	80	80	12	11	46.0
0	554905	554627	17	21	44	56	9	7	36.0
0	134438	134570	30	34	83	92	13	12	73.0
1	1912524	1912648	29	20	79	54	9	8	43.0
0	2121506	2121285	26	22	70	58	11	9	58.0
0	725438	725115	18	19	48	52	9	9	45.0
1	2432219	2432095	32	30	86	79	11	11	13.0
1	1868527	1868443	18	16	51	46	10	9	35.0
1	2336269	2336225	24	24	66	67	8	8	10.0
0	392647	392752	18	23	52	66	12	9	42.0
0	801583	801530	16	17	50	48	13	9	40.0
0	1349823	1349737	21	21	59	62	11	15	39.0
0	1123204	1123232	12	13	34	39	7	10	37.0
1	2726610	2726295	24	26	70	76	9	14	39.0
0	2440309	2440332	16	19	43	52	7	10	34.0
1	949346	949874	15	21	41	57	7	8	31.0
1	2297066	2297129	33	31	93	89	20	21	26.0
1	1189596	1189689	12	12	35	37	8	10	19.0
1	501978	501929	18	16	56	47	13	10	22.0
1	236192	236483	12	17	36	51	8	11	24.0
1	3255597	3255668	16	17	45	48	9	10	30.0
1	2884490	2884846	31	27	80	71	9	9	36.0
1	629316	629289	28	26	86	75	14	12	42.0
1	2713318	2713331	27	25	80	72	12	9	16.0
0	1279425	1279614	16	21	47	63	9	10	34.0
1	2876833	2876882	14	20	41	58	11	14	26.0
1	221367	221515	13	11	36	32	6	8	32.0
1	1431228	1430954	19	24	55	73	9	17	43.0
1	739967	740730	32	34	91	95	13	12	26.0
0	946020	946033	29	28	79	75	12	11	55.0
1	20676	20601	18	26	50	71	8	9	49.0
1	173863	173814	25	24	67	65	10	10	31.0
0	1528413	1528275	14	12	41	35	9	7	32.0
1	54181	53570	13	15	38	44	9	11	12.0
0	2641970	2641922	17	22	51	63	9	10	23.0
0	1091318	1091268	21	20	60	56	13	11	29.0
1	2813127	2813236	25	25	71	69	10	11	34.0
1	723557	724115	13	14	38	41	10	10	19.0
1	1176207	1176132	23	17	71	48	15	10	29.0
0	2085357	2085436	25	28	78	83	13	9	43.0
1	2615832	2615889	20	23	56	67	13	13	29.0
1	3306728	3306690	19	21	50	57	9	11	27.0
0	1587896	1587859	23	19	68	58	13	12	46.0
1	2636841	2636644	17	19	49	54	13	11	21.0
0	2607718	2607708	22	19	60	52	12	9	27.0
0	1143142	1143187	32	22	91	64	14	13	47.0
1	2601721	2601662	24	22	75	68	13	13	38.0
1	1063663	1063718	25	28	72	80	13	15	37.0
1	753858	753890	22	19	63	51	14	10	29.0
0	1133451	1133285	18	22	57	68	15	16	27.0
0	883265	883025	11	15	32	42	7	9	36.0
1	587009	586969	16	19	46	54	8	11	33.0
0	1239028	1239041	22	29	67	91	12	15	70.0
1	783419	783611	22	17	57	47	7	8	22.0
0	1495228	1495532	22	17	62	45	11	8	36.0
1	971096	971233	24	27	65	72	10	9	38.0
0	2686749	2686713	16	23	46	65	10	11	40.0
0	1859128	1859177	18	14	54	40	12	7	42.0
1	758068	758466	27	29	70	75	8	9	62.0
0	1765897	1765755	18	25	52	70	13	12	42.0
1	1939644	1939706	21	22	58	61	11	9	44.0
0	2936209	2936065	18	26	49	72	10	10	29.0
1	308567	308525	17	20	48	55	10	10	11.0
1	2760848	2760814	29	28	80	77	11	9	20.0
1	2229215	2229174	20	21	57	61	11	11	12.0
1	716600	716885	24	22	65	59	9	8	46.0
1	1141359	1141157	22	21	70	62	20	12	39.0
1	1153182	1153169	27	31	78	90	14	18	28.0
0	700603	700553	19	28	55	80	11	15	38.0
1	1438883	1438633	31	31	95	94	12	15	29.0
1	762361	762315	14	14	42	41	12	10	24.0
0	716881	716598	21	21	54	60	8	11	38.0
0	1571034	1571098	16	20	45	61	7	12	35.0
0	1703384	1703477	16	17	45	47	8	8	29.0
0	665419	665612	30	20	84	59	12	12	27.0
0	1158835	1158012	11	16	31	44	6	8	23.0
1	578731	578810	25	28	72	82	15	15	16.0
1	2763517	2763576	30	26	84	73	12	13	58.0
1	1948503	1948545	14	10	43	30	13	10	25.0
1	3344358	3344339	13	10	38	27	8	6	24.0
1	3264605	3264648	26	18	75	51	9	9	42.0
0	2056769	2056762	30	33	82	92	11	14	47.0
1	1295638	1295554	16	12	46	33	8	6	18.0
1	961822	962243	12	12	33	31	6	5	21.0
0	159377	159256	18	21	51	57	10	9	30.0
0	1656909	1656890	15	22	43	61	9	12	46.0
0	1319631	1319681	28	20	78	55	10	7	51.0
1	1957692	1957818	14	20	38	56	7	9	28.0
0	2330519	2330395	28	33	76	86	11	9	72.0
1	1793529	1793600	31	31	83	85	9	9	14.0
0	21567	21695	26	24	73	63	12	8	56.0
1	1596210	1596235	28	28	85	82	16	15	28.0
1	2980078	2980349	10	15	29	43	8	10	26.0
1	2221839	2221875	25	30	68	81	10	14	47.0
1	1951468	1951668	30	31	86	92	15	16	20.0
1	3408026	3408048	26	31	71	86	11	14	21.0
0	2269403	2269062	17	12	51	36	12	9	34.0
0	2332188	2332155	30	23	87	65	13	10	34.0
1	1787964	1787832	19	16	56	50	13	13	38.0
0	3107118	3107136	17	17	48	47	10	9	29.0
1	1822072	1821940	34	24	96	71	18	15	44.0
1	1125898	1125882	25	27	71	82	10	10	23.0
0	3037584	3037512	18	19	49	53	10	8	24.0
1	1810461	1810405	33	30	97	89	16	15	49.0
1	2954900	2954875	27	25	82	74	12	13	25.0
1	1630582	1630654	29	23	84	63	14	9	31.0
1	780604	780466	20	18	54	52	7	11	50.0
0	315786	315654	32	25	92	72	10	10	46.0
0	786531	786685	19	13	55	37	9	8	28.0
0	2232543	2232292	17	23	48	63	8	8	29.0
0	3413983	3413920	16	18	48	54	12	9	40.0
1	2776661	2776608	31	28	84	77	11	11	37.0
1	593848	593880	20	15	60	40	16	7	33.0
1	260925	260953	24	23	66	63	9	9	11.0
1	2255545	2255526	25	23	73	68	15	15	19.0
0	138066	137972	26	32	76	95	18	20	33.0
0	126766	126736	25	19	71	54	10	9	20.0
1	151890	152260	21	21	64	65	11	11	9.0
1	1793541	1793607	19	23	59	69	11	11	25.0
1	2844586	2844316	20	21	56	66	10	18	38.0
1	305630	305407	23	19	62	55	10	10	57.0
1	2643172	2643267	29	27	87	80	14	10	49.0
1	2088333	2088281	18	22	52	60	9	8	30.0
0	2164706	2164291	11	11	33	30	7	7	24.0
0	1989213	1989116	18	19	48	52	8	9	56.0
0	2273670	2273060	28	22	82	62	12	10	40.0
0	548992	549040	30	22	87	65	14	12	51.0
1	332116	331983	31	23	95	70	17	14	29.0
1	2933340	2933394	23	29	68	89	14	20	24.0
1	2886706	2886559	23	26	66	75	13	10	55.0
1	2760846	2760812	27	33	71	89	8	9	32.0
0	2945066	2945067	27	26	72	74	10	12	39.0
0	50656	50518	20	24	55	65	7	7	25.0
0	1209690	1209749	31	22	88	60	16	9	47.0
0	2383572	2383564	17	21	45	55	6	7	33.0
1	2236726	2236448	7	11	19	31	4	8	23.0
0	1451705	1451721	31	23	87	62	13	8	41.0
0	895132	895292	27	17	70	45	11	8	44.0
1	3443049	3443098	21	25	63	73	13	8	57.0
0	1901007	1901069	19	17	53	49	12	11	45.0
1	3280168	3280092	25	25	68	67	8	8	31.0
1	200221	200024	34	31	92	83	9	9	27.0
1	3003546	3003536	28	33	81	91	11	11	27.0
1	2698796	2698674	14	15	40	43	10	11	18.0
1	1462409	1462504	28	29	74	74	11	8	33.0
0	3176415	3176292	25	22	70	60	10	8	27.0
0	1950621	1950831	25	20	72	56	12	8	44.0
0	1167666	1167631	18	18	55	52	11	9	19.0
1	956231	956502	19	16	55	47	12	9	29.0
1	1928842	1928345	22	23	65	66	13	12	20.0
1	375016	374966	18	18	50	50	10	8	34.0
1	2467955	2467995	19	19	52	54	6	8	14.0
1	260952	260924	31	30	82	78	9	10	18.0
1	859790	859269	9	12	25	34	6	7	17.0
1	3102538	3102255	16	14	47	45	13	15	18.0
1	1612534	1612553	28	32	76	86	11	11	28.0
1	1224743	1225510	27	17	77	49	10	13	46.0
1	2625928	2625910	33	30	99	87	18	13	22.0
1	616425	616448	19	22	53	62	8	10	42.0
1	679659	679574	29	27	83	79	13	12	30.0
1	306643	306346	30	23	82	64	13	10	37.0
0	1402055	1402122	21	24	61	72	9	12	42.0
0	147744	147573	21	19	55	53	7	10	44.0
1	1717414	1717547	24	32	69	91	11	11	26.0
0	1268574	1268483	31	23	89	61	13	9	56.0
0	3173810	3173777	14	17	39	46	8	8	39.0
1	2704862	2704026	33	33	94	94	15	15	3.0
1	2504394	2504360	32	31	89	84	17	14	22.0
0	1851731	1851926	15	18	40	48	7	8	30.0
1	1840006	1840048	10	10	28	28	6	7	17.0
0	2274889	2274833	15	24	45	66	7	9	40.0
1	1111135	1111162	22	23	64	68	10	11	22.0
1	238654	238556	23	22	67	64	13	12	26.0
0	3329379	3329416	20	18	55	49	9	8	35.0
1	1547600	1547406	40	41	102	109	8	8	16.0
1	2242224	2242625	24	19	64	52	8	8	30.0
0	1770489	1770322	18	15	50	44	7	8	30.0
1	2362761	2362698	21	26	61	72	11	9	46.0
1	2120441	2120430	11	10	31	29	8	8	10.0
1	875530	875567	19	22	57	65	9	11	33.0
1	2706577	2706249	23	22	69	64	11	11	20.0
1	1629896	1629393	28	25	78	71	9	9	19.0
0	1465073	1464854	19	17	58	51	17	11	40.0
0	923806	923784	11	14	30	37	6	6	25.0
1	2348149	2348163	29	19	80	54	14	13	28.0
1	882005	881903	28	25	75	69	8	11	37.0
1	1082745	1082697	22	19	58	50	8	9	38.0
1	195728	196099	25	27	74	80	15	15	14.0
1	1850477	1850442	26	23	78	70	11	9	24.0
1	960482	960585	16	12	48	34	12	9	21.0
1	607085	607213	36	33	94	85	9	8	27.0
0	1787955	1787922	19	23	53	59	9	7	44.0
1	2726643	2726697	25	19	72	53	15	12	33.0
1	2587767	2587673	21	18	62	54	12	10	25.0
1	2750580	2750611	23	31	69	91	12	12	31.0
1	1916325	1916124	25	26	68	73	12	11	45.0
1	1260012	1260081	17	22	51	63	14	13	35.0
1	1002861	1002848	22	31	55	75	8	8	31.0
1	342319	342066	18	26	53	74	10	14	31.0
0	3181208	3181242	21	18	58	47	10	7	29.0
0	1438101	1437632	25	26	67	70	8	8	22.0
0	3448500	3448457	32	26	80	64	7	6	40.0
0	1490044	1489975	15	18	40	52	6	9	39.0
1	869770	870219	21	16	59	45	11	8	32.0
1	3261114	3261175	32	30	92	79	17	9	42.0
0	1721812	1721993	17	15	51	43	9	10	34.0
0	1219621	1219396	25	25	65	66	7	8	37.0
1	2532890	2532868	29	23	80	66	12	14	39.0
1	941629	941684	18	20	54	56	11	8	42.0
1	3244942	3245075	31	28	85	74	13	10	38.0
1	774666	774871	11	11	33	33	6	7	27.0
1	2694616	2694831	32	22	93	61	14	14	33.0
1	763570	763491	26	29	82	89	16	16	28.0
1	61159	61387	24	23	63	60	8	8	34.0
1	1396810	1396798	28	22	82	68	17	17	40.0
1	958161	957782	19	15	52	44	7	9	30.0
1	1782250	1782593	13	10	37	31	11	10	16.0
1	3355473	3355625	28	30	80	84	17	16	21.0
1	1418561	1418105	28	28	84	82	14	13	39.0
0	368021	368077	21	23	56	63	10	10	44.0
0	1802596	1802526	18	12	52	36	10	10	31.0
0	123103	123128	14	19	40	54	9	13	34.0
1	3442417	3442438	19	17	55	48	10	8	47.0
1	1079150	1079096	30	24	81	67	10	10	15.0
1	775854	775892	24	31	69	90	12	14	26.0
0	2662158	2662046	15	16	43	40	8	7	28.0
0	2082785	2082239	29	29	82	82	12	10	35.0
0	2464926	2464870	19	19	52	51	8	7	10.0
1	20923	20886	20	15	60	46	14	12	25.0
1	3301459	3301557	24	27	63	72	9	11	45.0
1	1692026	1692079	22	27	66	79	9	11	46.0
0	1545837	1545878	17	18	51	51	12	10	34.0
1	1033204	1033365	15	20	44	57	12	13	31.0
1	3254208	3254262	29	24	84	67	15	11	37.0
1	2857994	2857985	28	29	78	80	9	9	13.0
0	1077146	1076866	17	19	50	56	14	12	25.0
1	3065081	3065062	14	20	40	59	10	12	26.0
1	3003054	3002969	30	25	92	72	18	13	46.0
1	2570310	2570364	24	24	70	75	18	22	22.0
0	2309422	2309399	12	16	32	42	6	6	25.0
1	1808839	1808866	25	26	72	72	9	10	40.0
0	1458116	1457912	11	16	30	44	6	8	24.0
0	315770	315638	24	30	64	85	12	11	50.0
1	3059963	3059991	19	16	52	43	10	9	30.0
1	2854524	2854472	12	11	37	31	9	9	17.0
1	2724579	2724652	18	19	54	57	10	9	34.0
1	1780523	1780684	13	10	41	33	11	10	26.0
1	862810	862724	18	14	51	41	7	7	33.0
1	1048574	1048764	15	16	43	44	8	8	24.0
1	201919	201848	29	31	89	95	17	16	27.0
0	968647	968699	18	24	53	70	11	17	49.0
0	174280	174670	22	22	56	58	6	7	33.0
0	1958081	1958144	21	21	53	55	6	7	27.0
0	2798493	2798323	25	34	70	95	10	15	67.0
0	2996241	2996734	19	19	54	55	10	9	44.0
1	3271456	3271286	20	19	60	53	15	9	39.0
0	2182379	2182281	27	29	73	82	10	13	51.0
0	199488	199513	21	16	59	46	9	11	50.0
0	1399401	1399370	9	10	25	29	5	7	25.0
1	1807913	1807986	23	25	64	70	11	13	32.0
0	2015389	2015410	16	15	47	45	9	10	22.0
1	221515	221509	11	16	32	45	8	7	26.0
1	1851555	1851377	15	22	47	61	14	9	45.0
1	345305	344783	25	19	71	57	11	12	30.0
1	422013	421929	24	28	69	80	12	14	22.0
1	2930014	2930092	25	31	66	87	8	11	63.0
0	1273439	1273223	18	25	55	73	16	18	39.0
0	1787954	1788039	16	20	45	55	9	7	31.0
0	953776	953760	29	22	77	58	10	7	41.0
0	1342025	1341941	12	14	35	45	7	14	33.0
1	3059966	3059994	14	14	42	40	9	10	24.0
1	1054641	1054466	16	19	46	49	9	7	29.0
0	2631971	2632114	13	18	36	46	7	7	39.0
1	210652	210694	28	28	81	80	12	9	49.0
0	1636439	1636701	20	29	55	78	10	10	35.0
1	722302	721936	15	13	43	35	10	7	13.0
0	1977631	1977694	20	20	50	53	6	9	25.0
1	912583	912423	27	29	73	80	11	12	37.0
1	3452805	3453061	17	22	48	59	10	7	21.0
0	611560	611447	31	25	87	73	12	14	49.0
0	2686714	2686744	13	16	38	46	8	7	36.0
1	1583419	1583736	16	22	45	62	7	9	36.0
0	2452548	2452405	11	10	31	28	7	7	22.0
1	2430069	2429899	31	30	87	85	11	11	9.0
1	139941	139792	16	18	44	47	7	8	27.0
1	1530052	1529676	33	24	95	67	15	12	32.0
1	144946	144925	11	12	32	35	7	8	21.0
0	1259546	1259298	14	16	36	45	6	10	34.0
0	1427843	1427658	22	28	67	80	16	14	74.0
0	2662092	2662046	21	16	55	40	8	7	34.0
1	202295	202144	22	20	63	58	13	12	19.0
0	1894838	1894788	24	32	66	92	11	18	34.0
1	774300	774517	26	28	76	78	15	15	15.0
0	129778	130265	21	20	56	54	9	9	13.0
1	1428346	1428187	24	17	71	52	9	9	29.0
1	2174134	2174119	31	33	85	93	13	13	21.0
1	359225	359173	22	16	62	46	9	10	41.0
0	3366214	3366092	22	26	59	69	10	11	33.0
1	1808482	1808598	14	19	38	56	6	12	32.0
1	192881	192950	23	22	66	59	15	9	50.0
0	1802788	1803098	21	23	59	68	9	17	48.0
1	786550	786525	23	29	64	79	9	10	27.0
0	2283737	2283794	17	17	46	50	8	11	40.0
1	2826681	2826474	24	17	70	49	13	10	26.0
1	1619310	1619273	15	18	43	49	11	11	15.0
1	348914	348494	24	25	67	70	9	9	30.0
1	44610	44377	28	22	81	66	13	16	36.0
0	260052	259880	24	27	71	79	17	14	52.0
1	2916161	2916192	23	17	65	49	11	10	18.0
1	2138001	2137921	28	32	82	90	13	13	25.0
1	260958	260935	16	19	46	53	9	9	33.0
0	2331890	2331242	21	27	64	79	12	12	40.0
0	712430	712184	16	19	42	53	6	7	39.0
1	1849916	1849885	29	31	84	89	10	9	24.0
1	2131330	2131369	24	26	66	71	12	12	10.0
1	3194797	3194846	19	19	52	56	8	11	27.0
1	2881745	2881969	23	17	65	52	12	15	42.0
0	2564665	2564687	21	20	58	53	9	8	23.0
1	2249237	2249305	15	15	47	45	14	12	27.0
0	556143	556050	29	21	80	59	13	10	22.0
0	363199	362925	23	17	71	51	13	9	28.0
1	54403	54456	22	21	66	62	15	13	23.0
1	920002	919819	22	25	64	73	12	15	17.0
1	2410404	2410369	21	21	59	58	11	10	10.0
1	389239	389299	27	22	74	62	13	12	19.0
1	1580672	1580644	14	17	38	48	7	9	32.0
1	861118	861396	20	23	56	63	10	9	36.0
1	3187846	3187778	10	14	28	38	8	6	33.0
0	698946	698932	22	21	57	53	7	6	29.0
1	1970948	1970905	22	22	61	57	11	8	44.0
1	2226181	2226166	16	15	47	44	11	10	31.0
1	1694716	1694679	30	33	86	90	15	11	34.0
1	2652187	2652218	29	24	86	71	20	18	24.0
0	1454077	1453878	16	16	47	47	10	11	30.0
1	1952536	1952630	16	12	45	34	10	9	14.0
1	2945693	2945847	20	24	59	73	15	16	21.0
1	2065523	2065836	17	16	48	46	8	7	21.0
1	2222998	2223097	22	18	60	50	8	10	30.0
0	2566907	2567384	15	15	45	46	11	11	28.0
1	2561999	2561941	29	33	81	93	11	11	38.0
0	2268482	2268400	24	27	73	81	11	12	29.0
